Company,Date,Tweet,username,userLocation,followersCount,friendsCount,statusesCount,favouriteCount,GeneralScore,LMScore
$AXP,11/29/2018,b'Trade Bitcoin here with leverage! Sign up now!\n\nhttps://t.co/nejeo7pwQs\n\n$BTC $ETH $AXP $DNT $ITS $EXC $ANGL $RMESa https://t.co/wkP4OcpOyL',snowjag,Georgia,75,172,7317,10,0,0
$AXP,11/29/2018,b'RT @CNBCFastMoney: One corner of the market has been making a quiet comeback all along. @verrone_chris checks out the charts for signs of sa',Jose A. Muñoz Muñoz,Huelva,345,260,4581,937,0.076923077,0
$AXP,11/29/2018,b'RT @CNBCFastMoney: One corner of the market has been making a quiet comeback all along. @verrone_chris checks out the charts for signs of sa',lifetimecowboy,"Texas, USA",2950,4006,92855,38281,0.076923077,0
$AXP,11/28/2018,b'NEOaaaa14a...ei14Yi14a aaaaecsSe3aaaaaaa14a i14YaAlphacataa a  \n\nhttps://t.co/XvtcTn7xy0\n\n#KuCoin #alphacat #AXP $AXP #NEO $NEO',たかはしくん,あなたの想像範囲外,401,775,1281,11605,0,0.166666667
$AXP,11/28/2018,b'Price Moves vs Expected Moves $PYPL $MA $V $C $MS $AXP $BAC $GS $WFC $KEY $JPM $RF https://t.co/T6y5z4l70A',まるつき,デイジーヒル仔犬園,2039,1150,255249,5702,0,-0.076923077
$AXP,11/28/2018,b'American Express Company (NYSE:AXP) Magic Formula Rank Hits 7215 https://t.co/dKCYSWftB3 $AXP #stocks #stockmarket',Hiroyoshi☆,,190,454,1157,2266,0.166666667,0
$AXP,11/28/2018,b'RT @CNBCFastMoney: One corner of the market has been making a quiet comeback all along. @verrone_chris checks out the charts for signs of sa',哲朗,ｶﾑﾁｬｯｶ,0,16,176,92,0.076923077,0
$AXP,11/28/2018,b'Sign up and get a FREE month of trading with no trading fees!\n\nhttps://t.co/iZYjLkSG1D\n\n$BTC $ETH $CNN $VLD $DROPa https://t.co/IbGVqsWwTm',BTS Empire,USA,191,215,5770,1242,0,-0.071428571
$AXP,11/28/2018,b'One corner of the market has been making a quiet comeback all along. @verrone_chris checks out the charts for signsa https://t.co/XtTsjAj2cY',緑茶,,1455,2932,17154,16896,0.083333333,0
$AXP,11/28/2018,b'TTG Themes &amp; Trends Video: https://t.co/ZwuR3e9ULM \n\nY1big squeeze higher as some of the mountains of cash on sidelia https://t.co/yLMthi3VBm',Conner Mane,,0,24,3,1,0,-0.142857143
$AXP,11/28/2018,b'Get a one month without trading fees! Sign up now!\n\nhttps://t.co/nejeo7pwQs\n\n$BTC $ETH $DATA $LND $DMT $SIN $NGCa https://t.co/NfVWswr0qd',にゃん太郎,日本,9,248,229,7405,-0.066666667,-0.1875
$AXP,11/28/2018,"b'Breaking: Nomura Maintains $130.0000 Price Objective On American Express $AXP Shares, Maintains Their Original Buya https://t.co/IDnWksHGja'",📖Kiz @ Rinne ∞/∞/1∞ 📘,SHK,547,489,139132,61369,0.153846154,-0.076923077
$AXP,11/28/2018,"b'15.16 % to Target, Nomura Reconfirms a ""Buy""aTM Rating on American Express $AXP Shares Today - https://t.co/qHbYqi35kp'",エロ動画#相互,,22,75,33390,0,0.090909091,-0.076923077
$AXP,11/28/2018,b'Today Nomura Reiterates a Buy Rating on American Express $AXP and a $130.0000 Target Price - https://t.co/7RC6PHROg5',ゆぅ 。 🐶,,4,65,186,211,0.090909091,-0.111111111
$AXP,11/28/2018,b'Trade Bitcoin here with leverage! Sign up now!\n\nhttps://t.co/027w4bvxMg\n\n$BTC $ETH $ZCAS $LST $ICON $ZDR $SCX $MGOa https://t.co/yhRytmPsp0',Sam Mason,,78,63,208,472,0,-0.083333333
$AXP,11/28/2018,b'Trade Bitcoin here with leverage! Sign up now!\n\nhttps://t.co/iZYjLkSG1D\n\n$BTC $ETH $PAY $WILD $MVL $NAVI $AXP $MYSTa https://t.co/VPoqSPPl8L',mari 🌵💗,,1717,3819,25695,20885,0,0
$AXP,11/28/2018,"b'$AXP $FDX:\n\nMemphis company launches tech program in Nashville, floats HQ a:\n\nhttps://t.co/gOnh8XEpMM'",Keto Simple,,4737,415,9083,17109,0.111111111,0
$AXP,11/28/2018,b'RT @crosshairtrader: We added several new bullish triggered trades today:  $UNH $COST $AXP $BILI $TGNA with a bullish $SPY coming off suppoa',ゆに。,,142,334,3290,1391,-0.058823529,-0.076923077
$AXP,11/28/2018,b'We added several new bullish triggered trades today:  $UNH $COST $AXP $BILI $TGNA with a bullish $SPY coming off support levels.',Jazzyy🍯,661,1424,493,71920,28310,0,0
$AXP,11/28/2018,b'Get a one month without trading fees! Sign up now!\n\nhttps://t.co/iZYjLkSG1D\n\n$BTC $ETH $BASE $ELTC $AXP $RASH $CCOa https://t.co/F9FlT5wu0q',ありす,,0,20,101,0,-0.066666667,0
$AXP,11/28/2018,"b""RT @TraderLion_: The FTD on the S&amp;P 500 is still intact and leaders are breaking out. $TWLO $AXP $OMCL $AMED $NICE $EEFT from last night'sa""",bones,NY/NJ,506,916,28690,38640,0,-0.083333333
$AXP,11/28/2018,b'Get a one month without trading fees! Sign up now!\n\nhttps://t.co/bpAeGvY7Hz\n\n$BTC $ETH $KNW $TTV $DTV $LHCO $ARNa https://t.co/6C1t5cc902',WCWNitroBook,USA,3102,34,1074,570,0,0
$AXP,11/28/2018,b'#estate asset watch - top Dow 30 gainers today $DIA - $BA $UNH $CAT $AAPL $V $HD $GS $MSFT $MMM $MCD $AXP $IBM $JNJa https://t.co/RyHcnvl83Y',❄☃️🎄Leila💀🖤,"Hull, England",1071,533,1227,3065,0.055555556,0
$AXP,11/28/2018,b'Trade Bitcoin here with leverage! Sign up now!\n\nhttps://t.co/027w4bvxMg\n\n$BTC $ETH $SIN $CPAY $ORI $DOCK $DENT $QKCa https://t.co/R3NdXtCzrG',Nikhil Harish,Chennai | Indy | Berkeley,480,653,2756,17609,-0.153846154,-0.125
$AXP,11/28/2018,b'$AXP American express \n$V Visa \n$BA Boeing\nN34 N14N  12NNN12N o341412   12   NoN34N Nasdaq.\nYN2N  2 34N34121234a https://t.co/MKDi3tNRNY',あっき〜,,224,185,27888,61867,0,0
$AXP,11/28/2018,b'#US Stocks: CRM #SalesForce+8.5%. Jewelry $TIF -11.5%. Software #Adobe +7%. Tech Storage $WDC -3.7%. Apparel $UA+6.a https://t.co/lBFqrnI3XV',David Miller,,65,231,3805,85,0,-0.230769231
$AXP,11/28/2018,b'#estate asset watch - some names reaching 30 day highs today - $BABA $AFSI $BBD $VOD $CMCSA $PFE $INFY $AMAT $MRKa https://t.co/p7BKTJKid6',Patrick Smith,Chicago/Detroit,1721,796,6107,2402,0.055555556,0
$AXP,11/28/2018,b'#US Stocks: CRM #SalesForce+8.5%. Jewelry $TIF -11.5%. Software #Adobe +7%. Tech Storage $WDC -3.7%. Apparel $UA+6.a https://t.co/uSIJu7680L',Yeng Yu,,38,424,842,1028,0,0
$AXP,11/28/2018,b'#US Stocks: CRM #SalesForce+8.5%. Jewelry $TIF -11.5%. Software #Adobe +7%. Tech Storage $WDC -3.7%. Apparel $UA+6.a https://t.co/iwcOsHVnCD',Bre 💕,04/21/18 😍💞,599,227,27098,76504,0,0
$AXP,11/28/2018,b'$AXP PLAYER LAYING DOWN SOME FIRE BUYING Jan-18 CALLS @ 67.5 STRIKE- $7.9M',KOBA_軍曹,千葉県と呼称される陸続きな場所がなさげな島と言えなくもない,335,452,15799,7312,-0.125,0
$AXP,11/28/2018,b'@TraderLion_ Are you sure? Marketsmith is showing the volume on Nasdaq down 23% and SP 500 down 42%. A lot of low va https://t.co/7f5MMHSsHL',Nicolas,"João Pessoa, Brasil",393,1512,18245,27493,-0.222222222,0
$AXP,11/28/2018,b'@TMLTrader Marketsmith is showing the volume on Nasdaq down 22% and SP 500 down 42%. A lot of low vol breakouts toda https://t.co/Hyw8VWAxe5',襤褸,田舎ときどき圏外,13,131,175,10,-0.181818182,0
$AXP,11/28/2018,b'ACTIVE TRADERS Try one of these FREE trading guides:\n\nhttps://t.co/TD5UQCnRp4\n\n$NFLX $TSLA $AAPL $AXP $GS $FB $AMZN $GOOGL $NVDA',X.,Al cine,3767,1211,138397,160363,0,0
$AXP,11/28/2018,b'$AXP PLAYER LAYING DOWN SOME FIRE BUYING Jan-18 CALLS @ 67.5 STRIKE- $4.5M',ルシュ,,11,95,1561,16,-0.125,0.111111111
$AXP,11/28/2018,b'Bitcoin trading with 100x leverage is coming soon! Sign up now and trade without fees!\n\nhttps://t.co/iZYjLkSG1Da https://t.co/lBGaorVWSi',LaMonica White,,53,1554,3952,267,0.090909091,0
$AXP,11/28/2018,b'American Express $AXP Hits New 1-Year High After Dividend Announcement  https://t.co/2kdI9LPI0W',Mic,,272,542,13826,15126,0,-0.083333333
$AXP,11/28/2018,b'@letsinvestnow $axp $lulu #success Great going as always https://t.co/3DfqmFRCXS',The Source: Smooth Jazz Radio - KJAC.DB,"Vancouver, Washington 98661",2826,1090,684802,9,0.285714286,0.076923077
$AXP,11/28/2018,"b'Mid-day breakout above 20-day price channel with close .10 &gt; high 1 day ago &amp; trading range &gt; 80% (Min $5, Daily 8a https://t.co/qKJoxIzmiW'",嵐グッズカタログ,,1016,1934,72425,3,0,0
$AXP,11/28/2018,"b'Mid-day highest trading range % compared to open (Min $5, Vol &gt; 750K, Opt Vol in any strike &gt; 100):\n97 - $AXP\n96 -a https://t.co/MlCJLDsO4K'",Bette A. Stevens,"Hartland, Maine",13210,10906,106696,11032,0,0
$AXP,11/28/2018,"b""RT @TraderLion_: The FTD on the S&amp;P 500 is still intact and leaders are breaking out. $TWLO $AXP $OMCL $AMED $NICE $EEFT from last night'sa""",🚴🇺🇸 Great Bike!,,861,3704,24651,37845,0,0.071428571
$AXP,11/28/2018,b'Trade Bitcoin here with leverage! Sign up now!\n\nhttps://t.co/iZYjLkSG1D\n\n$BTC $ETH $MLN $REM $EQL $RFR $BEE $TOVa https://t.co/nhFq6igBLJ',Roku,,46,70,198,211,0,-0.153846154
$AXP,11/28/2018,b'$AXP is breaking out above $111.77 with positive earnings and a target of $123.50.',ひろみ,,4,67,158,3,0,0
$AXP,11/28/2018,"b'$AXP(+2.3%)reaches new ATH, after late Sept. trendline break; https://t.co/kHDuggyJI6, tested 200D, big rally sincea https://t.co/WfMC3XcuWv'",rose🌹,,72,112,1449,4,0,0.066666667
$AXP,11/28/2018,b'Get a one month without trading fees! Sign up now!\n\nhttps://t.co/027w4bvxMg\n\n$BTC $ETH $LOOM $SKCH $BMC $EVN $MVLa https://t.co/yRScvqlvh5',こじょぴ,日本,34,242,256,2113,-0.066666667,0
$AXP,11/28/2018,b'$AXP PLAYER LAYING DOWN SOME FIRE BUYING Jan-18 CALLS @ 67.5 STRIKE- $3.4M',vesbee,,1655,4996,82940,30,-0.125,-0.058823529
$AXP,11/28/2018,b'$AXP PLAYER LAYING DOWN SOME FIRE BUYING Jan-18 CALLS @ 67.5 STRIKE- $2.2M',いかめし駅長@Hiro氏後厄2018,横浜,172,374,7061,7094,-0.125,0
$AXP,11/28/2018,b'$AXP ATH\n\nAugust 6th:\n\nAmerican Express at Cusp of Multi-Year Breakout\nhttps://t.co/LBNKDwpfT8',りんご,日本 福岡,8,84,347,55,0,-0.1
$AXP,11/28/2018,b'The FTD on the S&amp;P 500 is still intact and leaders are breaking out. $TWLO $AXP $OMCL $AMED $NICE $EEFT from last na https://t.co/JPCe20funD',ねぎとろ,,258,195,47761,4723,0,-0.090909091
$AXP,11/28/2018,b'$AXP PLAYER LAYING DOWN SOME FIRE BUYING Jan-18 CALLS @ 67.5 STRIKE- $14.3M',二代目不健全人野原埴輪,,31,882,33427,39469,-0.125,0
$AXP,11/28/2018,b'RT @cfromhertz: TTG Midday Themes &amp; Trends Video: https://t.co/dHPGkR0cVy\n\nY1 Stores ai  $WMT $COST $DG \nY1casual diners fast food ai  $CMG $DPa',OzBargain,Australia,8963,1,234591,0,-0.055555556,0
$AXP,11/28/2018,b'Sold today to limit losses before expiring worthless. I was unsure about the market this week - glad now I kept mya https://t.co/mZXVMKhS3t',Jeff Thomas,,20,29,8839,9,-0.142857143,-0.1
$AXP,11/28/2018,"b'$AXP credit spread position not looking so hot now either. This may fade though, will hold for now. https://t.co/Os2HWOFjuE'",OJOO❤️💙Nakama⭐️,日本,703,553,122757,20767,0.133333333,0
$AXP,11/28/2018,b'American Express Company: The stock is testing its highs. $AXP https://t.co/YQunARCcsj https://t.co/JPqZXjBWXf',右代啓祐,東京,37638,819,11497,3298,0.111111111,0
$AXP,11/28/2018,b'Wondering about risks of $AXP? The 63-day volatility is 10.32% https://t.co/ecqNjd7lCx',ivy,"Arizona, USA",290,315,12169,25672,-0.166666667,-0.071428571
$AXP,11/28/2018,b'Trade Bitcoin here with leverage! Sign up now!\n\nhttps://t.co/nejeo7pwQs\n\n$BTC $ETH $STY $SKRP $HACK $MRK $MIROa https://t.co/03Fk8s1tfq',飯島櫂,,1,65,160,2,-0.083333333,-0.181818182
$AXP,11/28/2018,b'$AXP not waiting -- nice move today to ATH and great intraday to boot. https://t.co/50KYP8eiQx',HappySmileArt,,29682,31052,304360,214644,0,0
$AXP,11/28/2018,"b'Popular: $CRM, $HTZ, $CVS, $AXP, $VMW, $IQ, $SIGA'",Eileen Tascioglu,,4296,3959,7939,26800,0,-0.083333333
$AXP,11/28/2018,b'We calculated 21-day Expected Return of $AXP for you: 8.85% https://t.co/7uY0fZ95jG',maggie,"Easton, MD",417,382,3976,4277,0.142857143,0.066666667
$AXP,11/28/2018,"b'RT @EquityClock: American Express $AXP, a Dow Jones Industrial stock moved above $111.37 to an all-time high extending an intermediate uptra'",The Zen Parrot,"ÜT: 47.6743441,-122.3815182",1928,101,54165,231,0.066666667,-0.076923077
$AXP,11/28/2018,b'$AXP winners https://t.co/CXn8nBoLPp',めるかめるも,,0,98,819,0,0,0
$AXP,11/28/2018,b'TTG Midday Themes &amp; Trends Video: https://t.co/dHPGkR0cVy\n\nY1 Stores ai  $WMT $COST $DG \nY1casual diners fast food ai a https://t.co/CUpH8XSkdP',Heart of America,"Illinois, Iowa & Missouri",870,908,6555,302,-0.066666667,0
$AXP,11/28/2018,b'Rose Above Upper Bollinger Band today: $NHI $TCPC $THRM $AXP $FAF ... https://t.co/AyIukUGmib',Andrew Puckett,Somerset,12212,11591,42424,33,0,0
$AXP,11/28/2018,"b'RT @StockTwits: American Express $AXP is on the verge of hitting fresh all-time highs. While the market sells-off, one of the biggest credia'",itzel❄️,"Houston, TX",201,98,19015,5035,0.066666667,-0.181818182
$AXP,11/28/2018,"b'American Express $AXP, a Dow Jones Industrial stock moved above $111.37 to an all-time high extending an intermediaa https://t.co/CZWSe9TEf5'",マユ,,11,72,1026,2448,0.076923077,0
$AXP,11/28/2018,b'$AXP at 52 high https://t.co/9guR7r2tR4',EmMo,,28,189,926,5279,0,0
$AXP,11/28/2018,b'Get a one month without trading fees! Sign up now!\n\nhttps://t.co/LoZxSL54a4\n\n$BTC $ETH $BCD $METM $GFL $CMS $CXOa https://t.co/CXN1NoUJX8',J. Pierre φ 🐝  Bravo les 17,France,1697,2410,30867,26285,0,0
$AXP,11/28/2018,b'Decision Time: American Express Company (NYSE:AXP) Stock Technicals Hit ... https://t.co/tZoVsh7frA $AXP #stocks #stockmarket',wazzzzzzzzzzzzzzzzup,,413,438,36612,68492,0.076923077,-0.066666667
$AXP,11/28/2018,b'$AXP trying to extend https://t.co/SPSKJchQoj',🍭👧🏽,"Bronx, NY",179,37,6729,17619,-0.25,0
$AXP,11/28/2018,b'$AXP open interest for maturity 11/30/2018. High put=110.00 High call=97.50 #maxpain #optionsa https://t.co/LWN9VU7iSc',Author Avery Katz,,3,23,29,7,0.363636364,-0.066666667
$AXP,11/28/2018,b'Three $SPX #stocks about to test resistance $AXP $LLY and $MSI #trading https://t.co/sKWyEpmPRt',DAVIS🏳️‍🌈,,159,320,11387,47717,0,0
$AXP,11/28/2018,"b'RT @StockTwits: American Express $AXP is on the verge of hitting fresh all-time highs. While the market sells-off, one of the biggest credia'",Spelling Vigilante,New York ,377,767,11448,42028,0.066666667,0
$AXP,11/28/2018,"b'RT @StockTwits: American Express $AXP is on the verge of hitting fresh all-time highs. While the market sells-off, one of the biggest credia'",Jessica Gray,www.jessicagraybooks.com,4995,2843,18541,388,0.066666667,0
$AXP,11/28/2018,b'$AXP I`m now long https://t.co/4PAoOEtisw',rengesou,,5,84,387,1,0,0
$AXP,11/28/2018,b'American Express to Issue Quarterly Dividend of $0.39 $AXP https://t.co/cPP6cajEPm',Tracy M. Joyce,Australia,3468,3282,27699,3685,0,0
$AXP,11/28/2018,"b'RT @StockTwits: American Express $AXP is on the verge of hitting fresh all-time highs. While the market sells-off, one of the biggest credia'",OJOO❤️💙Nakama⭐️,日本,703,553,122758,20768,0.066666667,0.076923077
$AXP,11/28/2018,"b'RT @StockTwits: American Express $AXP is on the verge of hitting fresh all-time highs. While the market sells-off, one of the biggest credia'",dwren@dwren,,123,469,67111,42354,0.066666667,-0.25
$AXP,11/28/2018,"b'RT @StockTwits: American Express $AXP is on the verge of hitting fresh all-time highs. While the market sells-off, one of the biggest credia'",Freebies,United States,95,447,131,0,0.066666667,0
$AXP,11/28/2018,"b'American Express $AXP is on the verge of hitting fresh all-time highs. While the market sells-off, one of the biggea https://t.co/GoR6xw17OL'",mari 🌵💗,,1717,3819,25696,20885,0.076923077,0
$AXP,11/28/2018,b'$AXP YY \n\nDriving right now so I canaTMt post chart but setup is triggering...',News that matters,"Mumbai, Maharashtra",143,0,51369,0,0.111111111,-0.076923077
$AXP,11/28/2018,"b'@Keubiko @LSValue Sectors like auto and housing pricing in recession, but $axp trades at/near its high.'",Mathilde,"Dublin, Irlande",728,1804,27879,105095,0,0
$AXP,11/28/2018,b'Short sale volume(not short interest) for $AXP on 2018-11-27 is 67%. https://t.co/iDmQSKahBI $DFS 57% $MA 53% $V 34% $C 27%',さきパパ,,10,188,647,19,0,0
$AXP,11/28/2018,b'Bitcoin trading with 100x leverage is coming soon! Sign up now and trade without fees!\n\nhttps://t.co/LoZxSL54a4a https://t.co/5EniB2E8wP',J Carson,,164,651,2094,616,0.090909091,0
$AXP,11/28/2018,b'Short Bitcoin here! Sign up and get a VIP account after the launch!\n\nhttps://t.co/iZYjLkSG1D\n\n$BTC $ETH $DTA $AVTa https://t.co/ct5s0aw3sG',アンコウ@鍋の季節,"東京都世田谷区(Tokyo, Japan)",650,289,34259,2198,0,0
$AXP,11/28/2018,b'Sign up and get a FREE month of trading with no trading fees!\n\nhttps://t.co/bpAeGvY7Hz\n\n$BTC $ETH $SPHT $WZI $EQLa https://t.co/J7YYGEc2F5',まろちゃん@裏垢,,357,468,6129,21820,0,-0.071428571
$AXP,11/28/2018,"b""$AXP: I'm not trying to catch last 4 to 5 points here but preparing for next move which is going to be violent aftea https://t.co/YNURt3kOx8""",ILENE KAUFMANN,"Tennessee, USA",7818,6639,44307,52627,-0.363636364,0
$AXP,11/28/2018,b'11/28 52-Week Hi Watch List: $WBA $ITUB $MRK $UUP $XLNX $AXP $VZ $LLY $UAL #trading',Yeng Yu,,38,424,843,1029,0,0.066666667
$AXP,11/28/2018,b'Sign up and get a FREE month of trading with no trading fees!\n\nhttps://t.co/bpAeGvY7Hz\n\n$BTC $ETH $PRO $FLUZ $PRLa https://t.co/rbFh1u5opb',めるかめるも,,0,98,820,0,0.083333333,0
$AXP,11/28/2018,b'Get a one month without trading fees! Sign up now!\n\nhttps://t.co/LoZxSL54a4\n\n$BTC $ETH $SGN $RDN $DML $PAS $MTLa https://t.co/YwXguD7ucj',heizo,日本,387,366,24062,57805,0,0
$AXP,11/28/2018,b'Get a one month without trading fees! Sign up now!\n\nhttps://t.co/bpAeGvY7Hz\n\n$BTC $ETH $CCC $STAR $CRED $EZT $PRFTa https://t.co/xC799vKpwt',ひまわりの約束,日本 徳島,0,39,236,1,0,0
$AXP,11/28/2018,b'Bitcoin trading with 100x leverage is coming soon! Sign up now and trade without fees!\n\nhttps://t.co/nejeo7pwQsa https://t.co/qtbIAS62BY',SAMA BAHRAIN GENERAL TRADING CO S.P.C,Kingdom of Bahrain,198,28,29978,110,0.090909091,0
$AXP,11/28/2018,b'Trade Bitcoin here with leverage! Sign up now!\n\nhttps://t.co/LoZxSL54a4\n\n$BTC $ETH $OMI $WZI $SKRP $DOM $RASH $CHPa https://t.co/u3NBlPzw2M',しんちゃん,兵庫県,104,358,2283,2188,-0.076923077,-0.071428571
$AXP,11/28/2018,b'Buy/Sell Bitcoin moves with up to 100x Leverage at Bitmex! YYZ\n\nReceive a 10% Fee Rebate:\n\nai a https://t.co/k0R7MxzRYR',HappySmileArt,,29682,31052,304361,214645,0,0
$AXP,11/28/2018,b'Long/Short Bitcoin moves with up to 100x Leverage at Bitmex! YYZ\n\nGet a 10% Fee Rebate:\n\nai  https://t.co/jk4sr7y0aAa https://t.co/IbcXPfB0ee',Jude Rogers,"Abergavenny, Wales",9706,2219,35758,8784,0,-0.066666667
$AXP,11/28/2018,b'Get a one month without trading fees! Sign up now!\n\nhttps://t.co/027w4bvxMg\n\n$BTC $ETH $ATS $ICN $ECOM $TDC $FUNa https://t.co/It40OZdyyH',• Art Collectible EBAY •,USA,2519,2048,31621,9338,0,0
$AXP,11/28/2018,b'Bitcoin trading with 100x leverage is coming soon! Sign up now and trade without fees!\n\nhttps://t.co/nejeo7pwQsa https://t.co/fjvu9JPIVJ',LucyFur the Cat [Major Tom],Baltimore Maryland,1789,465,40436,28787,0.090909091,0
$AXP,11/28/2018,b'$AXP bullish on more upside here',Brett Benner,Los Angeles,15039,346,4941,1518,0.333333333,-0.066666667
$AXP,11/28/2018,b'Bitcoin trading with 100x leverage is coming soon! Sign up now and trade without fees!\n\nhttps://t.co/nejeo7pwQsa https://t.co/GkFlAfN1uE',سعدُ,KSA,34,89,15673,8,0.090909091,0
$AXP,11/28/2018,b'Trade Bitcoin here with leverage! Sign up now!\n\nhttps://t.co/bpAeGvY7Hz\n\n$BTC $ETH $VZT $BANK $AID $ADB $BTT $CMSa https://t.co/JAXGZMuI7F',Erick duron,,72,877,3308,6895,0.076923077,0
$AXP,11/27/2018,b'Sign up and get a FREE month of trading with no trading fees!\n\nhttps://t.co/LoZxSL54a4\n\n$BTC $ETH $ADHI $WEB $WPRa https://t.co/fpATtKdmgE',Maria Loreto Navarro,España,13304,11244,154916,45712,0,0
$AXP,11/27/2018,b'Bitcoin trading with 100x leverage is coming soon! Sign up now and trade without fees!\n\nhttps://t.co/iZYjLkSG1Da https://t.co/Qhxn7HBakF',XiXi Davey,warnsomegraphicphotosbadnews,7323,6057,263976,184137,0.090909091,-0.133333333
$AXP,11/27/2018,b'Short Bitcoin here! Sign up and get a VIP account after the launch!\n\nhttps://t.co/bpAeGvY7Hz\n\n$BTC $ETH $BERR $LBAa https://t.co/5CubLCPhs0',Smama📎,,482,965,49100,23219,0,0.071428571
$AXP,11/27/2018,b'Bitcoin trading with 100x leverage is coming soon! Sign up now and trade without fees!\n\nhttps://t.co/027w4bvxMga https://t.co/Wcxgm2vp2s',Bernie MFing Sanders,,1389,2883,11037,16245,0.090909091,-0.076923077
$AXP,11/27/2018,b'Get a one month without trading fees! Sign up now!\n\nhttps://t.co/bpAeGvY7Hz\n\n$BTC $ETH $STQ $WTT $BITC $ADST $XUCa https://t.co/7BkUjhkNgr',さっちゃん,大阪,158,1819,14311,218,0,0
$AXP,11/27/2018,b'Sign up and get a FREE month of trading with no trading fees!\n\nhttps://t.co/iZYjLkSG1D\n\n$BTC $ETH $MOD $MAN $SNTRa https://t.co/KeKv4qZXrZ',Dan Bouk,"New York, NY",856,769,1861,2846,0.083333333,0.076923077
$AXP,11/27/2018,b'Get a one month without trading fees! Sign up now!\n\nhttps://t.co/027w4bvxMg\n\n$BTC $ETH $LOC $HEUS $RKT $BAT $BATa https://t.co/ib9arD1bWO',Trump is Individual-1,"HOPE IS A DISCIPLINE, TX",4854,4827,42814,3745,0,-0.153846154
